"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"L6p3J6YJMJ86Vwv9PMR7sYOwCG2OIlph4tlppFUC5ng=","L6p3J6YJMJ86Vwv9PMR7sYOwCG2OIlph4tlppFUC5ng=","L6p3J6YJMJ86Vwv9PMR7sYOwCG2OIlph4tlppFUC5ng=","Cuba","Investigador de las Ciencias Informáticas 100% cubano y Revolucionario","","1255","2141","2014-10-14","es"
"UvGfPMjJwTRvvEmM2EwLmxv5kpXN6KtToc6O5HUKn68=","UvGfPMjJwTRvvEmM2EwLmxv5kpXN6KtToc6O5HUKn68=","UvGfPMjJwTRvvEmM2EwLmxv5kpXN6KtToc6O5HUKn68=","","Profesora, me gusta bailar y la playa","","457","435","2019-11-13","es"
"vjM4iG1dhA7B7FeUYAZsymAGKMxRj9u5EZqVwZjc9z8=","vjM4iG1dhA7B7FeUYAZsymAGKMxRj9u5EZqVwZjc9z8=","vjM4iG1dhA7B7FeUYAZsymAGKMxRj9u5EZqVwZjc9z8=","","Me gusta ser original","","47","73","2019-09-19","en"
"YGWPjy9hiyHKupszNPUzxtYTVhmxSwZ4SETAk7bBKz4=","YGWPjy9hiyHKupszNPUzxtYTVhmxSwZ4SETAk7bBKz4=","YGWPjy9hiyHKupszNPUzxtYTVhmxSwZ4SETAk7bBKz4=","Cienfuegos","No comparto una reunión, mas me gusta la canción que comprometa mi pensar.","","1459","2526","2019-08-21","es"
"846257983","🇨🇺 Laila 🇨🇺","LailaCuba","Cuba, Holguín","Amante de las Tecnologías y a mi Patria🇨🇺","","7297","7487","2012-09-25","es"
"iMzQ8EeToYtrRGpOsn0FJIIWTcuZ6sCUA2LmgIoOi4=","iMzQ8EeToYtrRGpOsn0FJIIWTcuZ6sCUA2LmgIoOi4=","iMzQ8EeToYtrRGpOsn0FJIIWTcuZ6sCUA2LmgIoOi4=","Cuba","Ingeniero Agrónomo","","31","276","2019-04-23","es"
"lHm8f8vqH69ZGjrEO9zsxVXqRPBzYV8Ep9d6Xk70yQ=","lHm8f8vqH69ZGjrEO9zsxVXqRPBzYV8Ep9d6Xk70yQ=","lHm8f8vqH69ZGjrEO9zsxVXqRPBzYV8Ep9d6Xk70yQ=","","Soy abogado holguinero, patriota y muy cubano, si me sigues, optas por la verdad, el amor, la justicia y la esperanza.","","101","212","2019-11-16","es"
"7pxiAO+ldlh+RiRK4eQfuBWI2tVX0JoEOodmYUbnTo=","7pxiAO+ldlh+RiRK4eQfuBWI2tVX0JoEOodmYUbnTo=","7pxiAO+ldlh+RiRK4eQfuBWI2tVX0JoEOodmYUbnTo=","Cuba","Profesor, cubano 100%, de los agradecido,  martiano y fidelista. #DeZurdaTeam","","472","579","2019-12-19","es"
"lu2OYnVeihA0NyT1d6eL9tobY6Ek7gBzHYumNHq3o1Y=","lu2OYnVeihA0NyT1d6eL9tobY6Ek7gBzHYumNHq3o1Y=","lu2OYnVeihA0NyT1d6eL9tobY6Ek7gBzHYumNHq3o1Y=","Cuba","Defensora de las causas justas y mi Revolución💖, amante de la buena música 🎶, orgullosamente cubana, miembro de #DeZurdaTeam 🤝 🐆♠️","","256","260","2020-04-11","es"
"jFSXsnrn6NEwLtiqAKZsO7PpDZr+s+R7Lpxa8A9IV18=","jFSXsnrn6NEwLtiqAKZsO7PpDZr+s+R7Lpxa8A9IV18=","jFSXsnrn6NEwLtiqAKZsO7PpDZr+s+R7Lpxa8A9IV18=","","","","21","46","2020-02-21","en"
"OsfbtoF7I3PMjUqk5ocQTIo7XSh+1xsQOIQg3bT4Nxc=","OsfbtoF7I3PMjUqk5ocQTIo7XSh+1xsQOIQg3bT4Nxc=","OsfbtoF7I3PMjUqk5ocQTIo7XSh+1xsQOIQg3bT4Nxc=","","Graduado Marxismo e Historia, curso para trabajadores, UCLV. Me gusta el Deporte y la Musica Latina. Fidelista. Patriota *Patria es Humanida #VillaClaraTeam.","","110","151","2020-04-24","es"
"slqd1H2yrTez0Bqe4joefMszNXoCPAws4lcGajSVfk8=","slqd1H2yrTez0Bqe4joefMszNXoCPAws4lcGajSVfk8=","slqd1H2yrTez0Bqe4joefMszNXoCPAws4lcGajSVfk8=","","Libertad para Cuba","","3","10","2020-04-08","es"
"owPYNgR5tBkBTXOcNbVKX95nP+jzZjuyFc33kf0nlU=","owPYNgR5tBkBTXOcNbVKX95nP+jzZjuyFc33kf0nlU=","owPYNgR5tBkBTXOcNbVKX95nP+jzZjuyFc33kf0nlU=","Bolivia","Tyrande Whisperwind, es la suma sacerdotisa d la diosa Elune, líder💪 de las Centinelas, y responsable del gobierno d los Elfos Nocturnos🌜#Titanes_Legendarios","","111","123","2019-11-15","en"
"pFViGJPV6Jmq1QzpHv28hlP5mwk8ln3ahoxEL9zsak=","pFViGJPV6Jmq1QzpHv28hlP5mwk8ln3ahoxEL9zsak=","pFViGJPV6Jmq1QzpHv28hlP5mwk8ln3ahoxEL9zsak=","","Joven Revolucionario Cubano","","72","84","2019-11-18","en"
"c+bGUxREOgH4NHmah5EdlfD0tkZGqOb8OPOXWaR5n8A=","c+bGUxREOgH4NHmah5EdlfD0tkZGqOb8OPOXWaR5n8A=","c+bGUxREOgH4NHmah5EdlfD0tkZGqOb8OPOXWaR5n8A=","","Nuestra vision de las transformaciones que vivimos en Cuba de coraje , humanismo y alegria.","","572","1109","2013-02-23","es"
"u8h+UZ2HjGTUAJU3SA8zrP+ciPobmnz+lJ0udOWJTMw=","u8h+UZ2HjGTUAJU3SA8zrP+ciPobmnz+lJ0udOWJTMw=","u8h+UZ2HjGTUAJU3SA8zrP+ciPobmnz+lJ0udOWJTMw=","","Cubana de pura cepa, fidelista hasta la médula. Sígueme y te sigo.","","2031","2075","2017-10-07","es"
"8LUe8c0zcDNPCPjSdQt68Qb9wz20IlmK4N79yj5wgyk=","8LUe8c0zcDNPCPjSdQt68Qb9wz20IlmK4N79yj5wgyk=","8LUe8c0zcDNPCPjSdQt68Qb9wz20IlmK4N79yj5wgyk=","","Abogada cubana, me gusta el cine y la buena música","","1964","2916","2019-05-02","es"
"ET21KLVBRDi6kEPNcmhL29HfJVnt89fo4zwnSt1is=","ET21KLVBRDi6kEPNcmhL29HfJVnt89fo4zwnSt1is=","ET21KLVBRDi6kEPNcmhL29HfJVnt89fo4zwnSt1is=","","Soy maestra, revolucionaria, 100%🇨🇺. Fidelista y Martiana, convencida de que no hay mejor país que el mío, ""pa' que lo sepa usted"", como dice Elpidio Valdés","","236","304","2020-04-07","en"
"Sa6HymBUNIfJJSpVX9pVESPcEJ00XJ0idwMFm9A3Xiw=","Sa6HymBUNIfJJSpVX9pVESPcEJ00XJ0idwMFm9A3Xiw=","Sa6HymBUNIfJJSpVX9pVESPcEJ00XJ0idwMFm9A3Xiw=","Cuba","#Cubano de #Camaguey","","2","82","2019-02-25","en"
"8oEJHdk3iADffbrj+QEgWOFoFH9wgJVnZDbOGlhdko=","8oEJHdk3iADffbrj+QEgWOFoFH9wgJVnZDbOGlhdko=","8oEJHdk3iADffbrj+QEgWOFoFH9wgJVnZDbOGlhdko=","Cuba","#Cuba analista en el área de biotecnología #DeZurdaTeam 🤝🐬♣","","414","560","2017-11-03","es"
"SqsE1Y3vRzBFbXQV1ycgzl1IMVAPJuqpVIsHjaxg=","SqsE1Y3vRzBFbXQV1ycgzl1IMVAPJuqpVIsHjaxg=","SqsE1Y3vRzBFbXQV1ycgzl1IMVAPJuqpVIsHjaxg=","Habana","Profesor Universitario. Amo a mi familia. Me gusta el desarrollo tecnológico. Defensor del socialismo en #Cuba. Admiro a #Fidel #Martí #Che #Bolivar y #Chavez","","3225","4137","2019-02-26","es"
"JcGQsT71OI1yUzkVeqk+gVtEiZlhICWfu5IAeCtm1Vs=","JcGQsT71OI1yUzkVeqk+gVtEiZlhICWfu5IAeCtm1Vs=","JcGQsT71OI1yUzkVeqk+gVtEiZlhICWfu5IAeCtm1Vs=","","Cubanita 🇨🇺💯% 😃. Cariñosa y amante de la literatura romántica.","","8","12","2020-02-05","en"
"UxffGJClHXxvTMUJGpKka0GnD+rtHyN92tHuO9YQPvc=","UxffGJClHXxvTMUJGpKka0GnD+rtHyN92tHuO9YQPvc=","UxffGJClHXxvTMUJGpKka0GnD+rtHyN92tHuO9YQPvc=","","","","0","6","2019-10-16","es"
"gkkwGBjDLqGi8DMn9P02ei9xkiX3yUTSyxPkyvHJHoM=","gkkwGBjDLqGi8DMn9P02ei9xkiX3yUTSyxPkyvHJHoM=","gkkwGBjDLqGi8DMn9P02ei9xkiX3yUTSyxPkyvHJHoM=","Cuba  💘💯🇨🇺🇨🇺","#Cuba🇨🇺✌👊👍💪, MI CUENTA ALTERNA.
 Seguidor de Fidel,Raúl y Diaz CANEL. Mi patria La #PatriaGrande. Con la izquierda  siempre.
#DeZurdaTeam 🤝🐴♠️","","946","1735","2020-02-11","en"
"TbfgRym8kBn+Mn1a1XsZ5QS+KSI24qcnLrgSomwXwI=","TbfgRym8kBn+Mn1a1XsZ5QS+KSI24qcnLrgSomwXwI=","TbfgRym8kBn+Mn1a1XsZ5QS+KSI24qcnLrgSomwXwI=","","","","1","0","2019-07-11","es"
"Wh++Lh09jEd0SpJB5iMwHt6HUDU+gA5x1NxkmAWfuE=","Wh++Lh09jEd0SpJB5iMwHt6HUDU+gA5x1NxkmAWfuE=","Wh++Lh09jEd0SpJB5iMwHt6HUDU+gA5x1NxkmAWfuE=","","","","37","56","2020-02-13","en"
"i0RTOCCQbGOrYgXzaLheL2JjeA7h1+lrfjd06MZpKo=","i0RTOCCQbGOrYgXzaLheL2JjeA7h1+lrfjd06MZpKo=","i0RTOCCQbGOrYgXzaLheL2JjeA7h1+lrfjd06MZpKo=","Cienfuegos","💯🇨🇺,Me encanta la informática, los perros, la música, amante de la buena comida y bebida sana, Sígueme y te sigo.","","2222","2185","2012-06-11","es"
"OLxBfSio5DNGMSNndXJmnCdQA6RvWSk0h81ZH2je6Y=","OLxBfSio5DNGMSNndXJmnCdQA6RvWSk0h81ZH2je6Y=","OLxBfSio5DNGMSNndXJmnCdQA6RvWSk0h81ZH2je6Y=","","","","6","37","2020-03-24","es"
"xMDbJCyYBbfBAajpNBTx6Dcbf+cecdEEIEGkut96I=","xMDbJCyYBbfBAajpNBTx6Dcbf+cecdEEIEGkut96I=","xMDbJCyYBbfBAajpNBTx6Dcbf+cecdEEIEGkut96I=","","cubano, busco buenas amistades, me gusta la #musica, el #deporte, las #nuevastécnologias y el #medioambiente.","","99","166","2013-02-25","es"
"+oAXGt91uyokpRnkkIvKKOyXJBOUbw65EEunS9259g=","+oAXGt91uyokpRnkkIvKKOyXJBOUbw65EEunS9259g=","+oAXGt91uyokpRnkkIvKKOyXJBOUbw65EEunS9259g=","Pinar del Río, Cuba🇨🇺","Integrante de @DeZurdaTeam🤝
Revolucionario hasta la médula","","224","253","2020-03-24","en"
"6OB0SUfUIxbiBmwNglaSORYB54hCbbI5N2kYe7xe0=","6OB0SUfUIxbiBmwNglaSORYB54hCbbI5N2kYe7xe0=","6OB0SUfUIxbiBmwNglaSORYB54hCbbI5N2kYe7xe0=","","","","37","37","2019-03-21","en"
"27B8Zjot5O2MkEb7lz7UpoSx93Sr4Xlra0cYkbbw2o=","27B8Zjot5O2MkEb7lz7UpoSx93Sr4Xlra0cYkbbw2o=","27B8Zjot5O2MkEb7lz7UpoSx93Sr4Xlra0cYkbbw2o=","CUBA","Soy martiano y fidelista, amo la naturaleza, odio las injusticias y políticas neoliberales que explotan a nuestros pueblos de América y el mundo.","","2811","2595","2010-11-16","es"
"185877282","Tali🇨🇺🇨🇺🇨🇺","Talicuba2020","cuba","Me encanta la música, soy cubana y revolucionaria. #DeZurdaTeam  🤝 🐬♠️","https://t.co/lDOzpGRaDb","7677","8002","2010-09-02","es"
"etnD8t2ZJO4AF1Hi4ARg6g70QXGmyU2RP3XR6aDLnI=","etnD8t2ZJO4AF1Hi4ARg6g70QXGmyU2RP3XR6aDLnI=","etnD8t2ZJO4AF1Hi4ARg6g70QXGmyU2RP3XR6aDLnI=","","Profesora de Geografía
Isla de la juventud
Sigueme","","1553","2826","2019-09-11","en"
"TxXNMbDaBvThpoPytmjMmr36X7P9BxUB90jNq6MW44=","TxXNMbDaBvThpoPytmjMmr36X7P9BxUB90jNq6MW44=","TxXNMbDaBvThpoPytmjMmr36X7P9BxUB90jNq6MW44=","","Abogado cubano. Patriota.","","544","700","2019-09-17","en"
"S+vi9SZLpm6os5OsOLNQFqxzoYbC0v2WnrWUSrMTaw=","S+vi9SZLpm6os5OsOLNQFqxzoYbC0v2WnrWUSrMTaw=","S+vi9SZLpm6os5OsOLNQFqxzoYbC0v2WnrWUSrMTaw=","","","","0","0","2019-09-26","es"
"EaK110BCYBjX2JCiPSkhF3JZOkP5KRcAeNMKVvyA=","EaK110BCYBjX2JCiPSkhF3JZOkP5KRcAeNMKVvyA=","EaK110BCYBjX2JCiPSkhF3JZOkP5KRcAeNMKVvyA=","","Cubana 🇨🇺 y Bibliotecaria 📚. Seguidora de Fidel, Raúl y @DiazCanelB. ❤ el chocolate 🍫🍰  🌹🌴🌻y soy #DeZurdaTeam  🤝🐬 de #Cuba 🇨🇺","","3438","2922","2019-12-14","en"
"ym3W1WylOPCu5bw4k8D9UhYpQgzqqT33Q378undPpqM=","ym3W1WylOPCu5bw4k8D9UhYpQgzqqT33Q378undPpqM=","ym3W1WylOPCu5bw4k8D9UhYpQgzqqT33Q378undPpqM=","Santa Clara ","Joven fiel seguidora de las ideas de Marti,Fidel y revolucionaria hasta la muerte","","1432","3006","2020-01-08","es"
"2249280120","Pablo Cuba","pablocuba247","América","Por Cuba por Siempre. Marxista Leninista, martiano, antimperialista. Por la Integración de América","","7112","6246","2013-12-16","es"
"CmVxE+xnHDm2w57YfiakjQ0+w2UK45onOr2NBh0AA=","CmVxE+xnHDm2w57YfiakjQ0+w2UK45onOr2NBh0AA=","CmVxE+xnHDm2w57YfiakjQ0+w2UK45onOr2NBh0AA=","","Holguinero y Cubano🇨🇺 100%, Seguidor de las ideas de #Fidel y #Martí. Amante del #Béisbol y de mis #CachorrosHolguineros.","","728","872","2019-11-12","es"
"KbRB1Qwaz4oYQaruiOZDxivZdaxH4c8mnYFIdc0amTY=","KbRB1Qwaz4oYQaruiOZDxivZdaxH4c8mnYFIdc0amTY=","KbRB1Qwaz4oYQaruiOZDxivZdaxH4c8mnYFIdc0amTY=","","Revolución es sentido del momento histórico 💯🇨🇺","","172","96","2019-09-12","en"
"BpNvwtShPI8qT1vApgWv0GvmfmkGcHWfn9hmreoNGU=","BpNvwtShPI8qT1vApgWv0GvmfmkGcHWfn9hmreoNGU=","BpNvwtShPI8qT1vApgWv0GvmfmkGcHWfn9hmreoNGU=","Cuba, La Habana","Economista, fiel seguidor de las ideas de Fidel, del Che y de todos los revolucionarios.","","1170","3444","2019-05-02","es"
"WbKSAPIAQFGo3f2LcHKU6v8wQz2S+FPLDpCVK0Kb10=","WbKSAPIAQFGo3f2LcHKU6v8wQz2S+FPLDpCVK0Kb10=","WbKSAPIAQFGo3f2LcHKU6v8wQz2S+FPLDpCVK0Kb10=","","","","141","300","2016-03-02","es"
"E0+2c0IeXDeYN8tGqoiDZvJ0rL8ItWW+WMwCOJF2Ek=","E0+2c0IeXDeYN8tGqoiDZvJ0rL8ItWW+WMwCOJF2Ek=","E0+2c0IeXDeYN8tGqoiDZvJ0rL8ItWW+WMwCOJF2Ek=","Cuba","Joven 100%🇨🇺 Cubana, alegre, bailadora fiel a mi #RevoluciónCubana #DeZurdaTeam","","1427","1990","2019-11-06","es"
"dEKh+fH0jVcSweZwRlGEAv4K5wUV9dtwQXWULCEwQI=","dEKh+fH0jVcSweZwRlGEAv4K5wUV9dtwQXWULCEwQI=","dEKh+fH0jVcSweZwRlGEAv4K5wUV9dtwQXWULCEwQI=","","Revolucionaria entregada de cuerpo y alma. #PodemosHacerlo contra #Cuba ni jugando","","138","366","2018-12-06","en"
"Kch65fcPbkS2hWJcwbgYRUsTB1ZqHhWObZCwWaxPVlc=","Kch65fcPbkS2hWJcwbgYRUsTB1ZqHhWObZCwWaxPVlc=","Kch65fcPbkS2hWJcwbgYRUsTB1ZqHhWObZCwWaxPVlc=","","Soy 💯%🇨🇺. Defenderé siempre las ideas martianas y fidelistas. Me gusta leer.","","1551","2386","2019-11-21","es"
"80rhwbelOWxgoKUCx6QVxNSU6iXoNWSRR7iy4EN6CU=","80rhwbelOWxgoKUCx6QVxNSU6iXoNWSRR7iy4EN6CU=","80rhwbelOWxgoKUCx6QVxNSU6iXoNWSRR7iy4EN6CU=","","Yo no sé con quién voy a quedar BIEN , pero si se con quien no voy a quedar MAL #YoSoyCuba","","898","1018","2019-07-02","es"
"2zNkGkgQiE1cthyRY1+yTCl+g2Xzz9gAGSa3wHDaGDI=","2zNkGkgQiE1cthyRY1+yTCl+g2Xzz9gAGSa3wHDaGDI=","2zNkGkgQiE1cthyRY1+yTCl+g2Xzz9gAGSa3wHDaGDI=","","Actriz. Amo a mi Cuba. Amante de la verdad  y de la cubania. 😚 #DeZurdaTem 🤝 🦈","","4142","4199","2019-08-01","es"
"52HgamiWKTIWwYIkSv35BgTqJvi6DR6oAYFP5WisXc=","52HgamiWKTIWwYIkSv35BgTqJvi6DR6oAYFP5WisXc=","52HgamiWKTIWwYIkSv35BgTqJvi6DR6oAYFP5WisXc=","La Habana","Periodista ICRT.","","328","471","2015-03-17","es"
"PXTE0wCUOTCK5oL7br4oFtBJJvd4lLtTJ1Jmb3D2BFk=","PXTE0wCUOTCK5oL7br4oFtBJJvd4lLtTJ1Jmb3D2BFk=","PXTE0wCUOTCK5oL7br4oFtBJJvd4lLtTJ1Jmb3D2BFk=","Cuba","Soy de #Cuba. #VamosPorMás!","","955","1443","2019-10-19","es"
"mzoUsbu88W2pmWLDsmzW0KRpU3Inlpfb6zKBVzR6WE=","mzoUsbu88W2pmWLDsmzW0KRpU3Inlpfb6zKBVzR6WE=","mzoUsbu88W2pmWLDsmzW0KRpU3Inlpfb6zKBVzR6WE=","","Soy Historiador","","19","16","2018-03-20","es"
"47AhQuCvNaOe7yzRBUtQ6Hon5mUxl4RmPUKw2W4M=","47AhQuCvNaOe7yzRBUtQ6Hon5mUxl4RmPUKw2W4M=","47AhQuCvNaOe7yzRBUtQ6Hon5mUxl4RmPUKw2W4M=","","Soy peluquera, trabajadora por cuenta propia, de 39 años de edad.","","2426","2508","2019-03-02","en"
"VK02e2gtAzm0cYOCYiZ5GPUjfRD0hec0HQg0DqqJYw=","VK02e2gtAzm0cYOCYiZ5GPUjfRD0hec0HQg0DqqJYw=","VK02e2gtAzm0cYOCYiZ5GPUjfRD0hec0HQg0DqqJYw=","","Orgullosa de vivir en mi #Cuba linda, amante de su historia, fiel seguidora de las ideas de Martí y Fidel. 🇨🇺 #SomosCuba #SomosContinuidad #DeZurdaTeam 🇨🇺","","1107","511","2019-05-08","es"
"y6BKozJk6c9dCQ4w7NX8o7MTbZNfiqTVfvrle4rxd4=","y6BKozJk6c9dCQ4w7NX8o7MTbZNfiqTVfvrle4rxd4=","y6BKozJk6c9dCQ4w7NX8o7MTbZNfiqTVfvrle4rxd4=","","Ing. Informàtica, divertida, extrovertida, emotiva e impulsiva, pero con un ♥️ enorme, 💯 Cubana #SiguemeYTeSigo 🇨🇺😘 #DeZurdaTeam 🤝🐊 ♠️ #VillaClaraTeam","","643","772","2019-12-03","es"
"KZCKnWgfIDbBrYNeAmbYCXsB41hPKo8NuPI6Z+5xUM=","KZCKnWgfIDbBrYNeAmbYCXsB41hPKo8NuPI6Z+5xUM=","KZCKnWgfIDbBrYNeAmbYCXsB41hPKo8NuPI6Z+5xUM=","Cienfuegos","De 🇨🇺💯
Padre de 👸👸👶
Me gusta ⛹️🚴🏋️🏊
Me entretienen 🎶📻📺📽️📚","","46","77","2020-04-13","es"
"Tp+9OuAKSt3a7QSa1+n+QnzNcUYpO+Wed2vkT+O2ZIE=","Tp+9OuAKSt3a7QSa1+n+QnzNcUYpO+Wed2vkT+O2ZIE=","Tp+9OuAKSt3a7QSa1+n+QnzNcUYpO+Wed2vkT+O2ZIE=","","Necio, de  un país que tan solamente puede ser libre, 100% Cubano","","8","20","2019-11-13","es"
"Opyk+rlf7edsDpptK3TSfwXDh2k2WQBPAXmLtLdYCk4=","Opyk+rlf7edsDpptK3TSfwXDh2k2WQBPAXmLtLdYCk4=","Opyk+rlf7edsDpptK3TSfwXDh2k2WQBPAXmLtLdYCk4=","Cuba","100%#Cubana, amante de esta revolución y de mi gente 👮‍♀️👨‍🚒👷‍♂️👨‍🏭👮‍♂️👨‍🔧👨‍🌾👨‍🍳👨‍🎤👩‍🏫👨‍🎓👩‍💼👩‍💻👨‍🔬👨‍🚀👩‍⚕️","","648","1141","2019-04-11","es"
"yj6Y3gtcVVhAUm5LN5IqOyOe5E62CvEKV5TILnazA=","yj6Y3gtcVVhAUm5LN5IqOyOe5E62CvEKV5TILnazA=","yj6Y3gtcVVhAUm5LN5IqOyOe5E62CvEKV5TILnazA=","","joven cubana, amante de la musica y la lectura, fidelista y martiana. AMO A #CUBA
#DeZurdaTeam🤝🐊","","444","536","2020-01-13","es"
"OHEOPj8p2qWMGvfbE4cYvGS2GyAKs0C+Eyy8YZG133g=","OHEOPj8p2qWMGvfbE4cYvGS2GyAKs0C+Eyy8YZG133g=","OHEOPj8p2qWMGvfbE4cYvGS2GyAKs0C+Eyy8YZG133g=","La Habana","Soy una persona alegre. Intento vivir la vida a plenitud. Me gusta cuidar de mi salud y estado físico. Amante del gym y de la tecnología. Amo a Cuba","","83","184","2020-02-07","es"
"1200877302","Armando Enriquez","AEFleites","          SÍ ME SIGUES TE SIGO","Abogado, ferviente lector, amante del ajedrez; Martiano, Guevariano, Fidelista, Chavista, Antimperialista, luchador por la paz, y la Unidad Latinoamericana.","","5700","5714","2013-02-20","es"
"PduQ4xdBkZ4BV6IqI4XW06sbdu2Hl6s7ZsgxVKGvkoY=","PduQ4xdBkZ4BV6IqI4XW06sbdu2Hl6s7ZsgxVKGvkoY=","PduQ4xdBkZ4BV6IqI4XW06sbdu2Hl6s7ZsgxVKGvkoY=","Camagüey, Cuba","Ing. Electrónico graduado en la #UCLV. Camagüeyano. Martiano, Fidelista, Marxista y Leninista #SomosCuba #SomosContinuidad #DeZurdaTeam","https://t.co/RSRC1jrFiO","3338","4133","2019-02-28","es"
"t957ul3wAZdcHEx9PRfBFf4Yu2skm83kDPaQSY4rZc=","t957ul3wAZdcHEx9PRfBFf4Yu2skm83kDPaQSY4rZc=","t957ul3wAZdcHEx9PRfBFf4Yu2skm83kDPaQSY4rZc=","","Estoy en twitter para defender a mi #CubaIslaBella. Me apasiona el deporte y la música. #DeZurdaTeam🤝🐴♠","","347","286","2020-01-31","es"
"1219308397","Lazaro Rodriguez","LazaroR2013","","Cubano, Fidelista, me gustan los temas de #tecnología, #deporte y #música, #medioambiente. #Cronopio.","http://t.co/Mi24QeGjoF","10445","10322","2013-02-25","es"
"eWmduWw9+UQxZ3luhnuwq1M4vYHIL1pBPg4OvAdc=","eWmduWw9+UQxZ3luhnuwq1M4vYHIL1pBPg4OvAdc=","eWmduWw9+UQxZ3luhnuwq1M4vYHIL1pBPg4OvAdc=","Cuba","Profesora Matancera defensora de mi Patria #DeZurdaTeam🤝🐴♠️","","374","214","2020-03-09","es"
"I5UQZzbps6PRtjHrEMxNaR4KwUsJ0LfVaxpItvDvrZM=","I5UQZzbps6PRtjHrEMxNaR4KwUsJ0LfVaxpItvDvrZM=","I5UQZzbps6PRtjHrEMxNaR4KwUsJ0LfVaxpItvDvrZM=","Cuba","Vivo por mi #PatriaGrande. Cubana 100%","","1795","2178","2019-06-26","es"
"198943227","::PandaWera 🐼 ::","ipandawera","Guadalajara, Jal.","Tapatya ♌ 🌻♡ 🐐 K-Brita  #Chivas ⚽ soy 👑  Mamá de los Pandas🐼 #PandaGoals 🐼 #TwitterosAliados #Dodgers⚾ No Porno🚫 #LaWeraDeGdl #TheBestTeam #SiguemeYTeSigo","","33707","31786","2010-10-05","es"
"VI5bnPwqAaX6TwffzSHOXlDUsGMAyzBW5MSk2JcSJ7o=","VI5bnPwqAaX6TwffzSHOXlDUsGMAyzBW5MSk2JcSJ7o=","VI5bnPwqAaX6TwffzSHOXlDUsGMAyzBW5MSk2JcSJ7o=","Pinar del Río","De #Cuba #PinarDelRío. Fidelista, Antimperialista y sin temor a decir que Comunista. 🇨🇺","http://t.co/1SDHneFS23","2221","937","2012-06-01","es"
"1114684484698497029","Elena Aguila💓🇨🇺🤝🐆","ElenaAguila5","La Habana, Cuba","Maestra🇨🇺, por eso creo en el mejoramiento humano. Revolucionaria hasta la médula y 💯% martiana y fidelista. Amante de las 🌴 y 🎶. 💕💞💝❣️ #DeZurdaTeam🤝🐆","","5527","1875","2019-04-07","es"
"9HcOKVW6WMkkRnNrdPxcNqAcKk+eabILc2OpB9jVec=","9HcOKVW6WMkkRnNrdPxcNqAcKk+eabILc2OpB9jVec=","9HcOKVW6WMkkRnNrdPxcNqAcKk+eabILc2OpB9jVec=","","Ingeniero Agrónomo","","3134","5676","2019-07-10","es"
"Fz2MHEUPcFhWAtWijXeoEtd2bMswIC1ZeCxYZNVGuQg=","Fz2MHEUPcFhWAtWijXeoEtd2bMswIC1ZeCxYZNVGuQg=","Fz2MHEUPcFhWAtWijXeoEtd2bMswIC1ZeCxYZNVGuQg=","Cuba","Joven amante de la vida.","","119","118","2019-09-17","en"
"F4MR+ap74SFCnV9DQO4G9Por7dj8C5aXiJilyDJHNmY=","F4MR+ap74SFCnV9DQO4G9Por7dj8C5aXiJilyDJHNmY=","F4MR+ap74SFCnV9DQO4G9Por7dj8C5aXiJilyDJHNmY=","","Soy profesora de una escuela primaria y me encanta mi profesión.","","7","63","2020-01-13","en"
"VGp1IpLLHFOoPd0sKAXCz0naAyib1FN8VR0he3qAw=","VGp1IpLLHFOoPd0sKAXCz0naAyib1FN8VR0he3qAw=","VGp1IpLLHFOoPd0sKAXCz0naAyib1FN8VR0he3qAw=","","🇨🇺 Fidelista💕 Bolivariana💞Sandinista 🖤💓 Antiimperialista. Defensora de las razones de #Cuba y las causas justas del mundo ♥️🖤 
#DeZurdaTeam","","1807","1632","2020-01-16","es"
"gWkZPNQYPl1xFAU8jLhgC8lNGpBHY7jKx0k+MT+Uto=","gWkZPNQYPl1xFAU8jLhgC8lNGpBHY7jKx0k+MT+Uto=","gWkZPNQYPl1xFAU8jLhgC8lNGpBHY7jKx0k+MT+Uto=","","","","0","0","2017-08-03","es"
"j34neVq19ebpA6Uojz71Gv2EjgwMA3QuSrKwtBrqLE8=","j34neVq19ebpA6Uojz71Gv2EjgwMA3QuSrKwtBrqLE8=","j34neVq19ebpA6Uojz71Gv2EjgwMA3QuSrKwtBrqLE8=","Cuba","Amo mi patria, mis raices y mi familia. Me gusta el Karate, el Tai Chi y las buenas acciones","","476","545","2019-02-13","es"
"rCshr92aV4oGK1QQHcKJUgRGns0ydrF+7fgBS2mi0Ys=","rCshr92aV4oGK1QQHcKJUgRGns0ydrF+7fgBS2mi0Ys=","rCshr92aV4oGK1QQHcKJUgRGns0ydrF+7fgBS2mi0Ys=","La Habana","#Cuba 🇨🇺 mi mayor orgullo, por la que lucho todos los días junto a los amigos de #DeZurdaTeam 🤝🐺🐆♣️   #QuedateEnCasa","","298","372","2020-04-12","es"
